"Date","Network","Profile","Audience","Net Audience Growth","Audience Gained","Sent Messages (Total)","Published Posts (Total)","Received Messages (Total)","Impressions","Video Views","Engagements","Engagement Rate (per Impression)","Reactions","Comments","Shares","Post Link Clicks","Saves","Other Post Clicks","Other Engagements","Sent posts (X)","Sent Quotes (X)","Sent @Replies (X)","Sent Direct Messages (X)","Sent Posts (Facebook)","Sent Ad Posts (Facebook)","Sent Comments (Facebook)","Sent Ad Comments (Facebook)","Sent Private Messages (Facebook)","Sent Posts (Instagram)","Sent Stories (Instagram)","Sent Reels (Instagram)","Sent Comments (Instagram)","Sent Ad Comments (Instagram)","Sent Posts (Threads)","Sent Quotes (Threads)","Sent Comments (Threads)","Sent Posts (LinkedIn)","Sent Comments (LinkedIn)","Sent Direct Messages (LinkedIn)","Sent Videos (TikTok)","Sent Comments (TikTok)","Sent Pins (Pinterest)","Sent Saves (Pinterest)","Sent Videos (YouTube)","Received Mentions (X)","Received Direct Messages (X)","Received Reposts (X)","Received Quotes (X)","Received New Follower Alerts (X)","Received Wall Posts (Facebook)","Received Comments (Facebook)","Received Ad Comments (Facebook)","Received Private Messages (Facebook)","Received Comments (Instagram)","Received Ad Comments (Instagram)","Received Mentions (Instagram)","Received Media Tags (Instagram)","Received Posts (Threads)","Received Comments (Threads)","Received Comments (LinkedIn)","Received Direct Messages (LinkedIn)","Sent Direct Messages (Instagram)","Received Direct Messages (Instagram)","Received Comments (TikTok)"
"07-17-2025","Instagram","devilsreserve","1,068","0","0","0","0","6","94","36","3","3.19%","3","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","4","0","","","","","0","1",""
"07-17-2025","TikTok","'@devilsreserve","11","1","","0","0","0","10","10","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"07-18-2025","Instagram","devilsreserve","1,067","-1","0","1","1","3","294","18","3","1.02%","3","0","0","","0","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","0","0","","","","","0","0",""
"07-18-2025","TikTok","'@devilsreserve","11","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"07-19-2025","Instagram","devilsreserve","1,068","1","2","0","0","3","125","27","21","16.8%","17","1","3","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","1","","","","","0","0",""
"07-19-2025","TikTok","'@devilsreserve","11","0","","0","0","0","10","10","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"07-20-2025","Instagram","devilsreserve","1,068","0","2","1","1","1","172","11","3","1.74%","3","0","0","","0","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"07-20-2025","TikTok","'@devilsreserve","11","0","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"07-21-2025","Instagram","devilsreserve","1,084","16","21","7","3","16","2,706","14","18","0.67%","17","0","0","","1","","","","","","","","","","","","0","3","0","3","0","","","","","","","","","","","","","","","","","","","","","1","0","5","0","","","","","1","5",""
"07-21-2025","TikTok","'@devilsreserve","11","0","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"07-22-2025","Instagram","devilsreserve","1,090","6","6","4","4","13","1,534","239","35","2.28%","22","3","6","","4","","","","","","","","","","","","0","4","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","0","","","","","0","2",""
"07-22-2025","TikTok","'@devilsreserve","11","0","","0","0","0","1","1","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"07-23-2025","Instagram","devilsreserve","1,096","6","6","5","5","8","659","36","3","0.46%","3","0","0","","0","","","","","","","","","","","","0","5","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","0","","","","","0","0",""
"07-23-2025","TikTok","'@devilsreserve","11","0","","0","0","0","7","7","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"07-24-2025","Instagram","devilsreserve","1,101","5","5","1","0","5","235","28","5","2.13%","4","1","0","","0","","","","","","","","","","","","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","1",""
"07-24-2025","TikTok","'@devilsreserve","12","1","","0","0","0","6","6","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"07-25-2025","Instagram","devilsreserve","1,104","3","3","0","0","3","89","16","3","3.37%","1","0","2","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","2","0","","","","","0","1",""
"07-25-2025","TikTok","'@devilsreserve","12","0","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"07-26-2025","Instagram","devilsreserve","1,107","3","3","0","0","2","143","18","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"07-26-2025","TikTok","'@devilsreserve","12","0","","0","0","0","1","1","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"07-27-2025","Instagram","devilsreserve","1,108","1","3","0","0","4","138","14","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","1",""
"07-27-2025","TikTok","'@devilsreserve","11","-1","","0","0","0","6","6","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"07-28-2025","Instagram","devilsreserve","1,110","2","2","1","1","2","225","7","2","0.89%","1","0","1","","0","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"07-28-2025","TikTok","'@devilsreserve","11","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"07-29-2025","Instagram","devilsreserve","1,110","0","1","3","3","11","298","35","0","0%","0","0","0","","0","","","","","","","","","","","","0","3","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","1","1","","","","","0","5",""
"07-29-2025","TikTok","'@devilsreserve","11","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"07-30-2025","Instagram","devilsreserve","1,110","0","3","0","0","10","392","152","5","1.28%","3","1","1","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","3","","","","","0","1",""
"07-30-2025","TikTok","'@devilsreserve","11","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"07-31-2025","Instagram","devilsreserve","1,112","2","4","0","0","3","95","41","0","0%","0","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","0",""
"07-31-2025","TikTok","'@devilsreserve","11","0","","0","0","0","1","1","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"08-01-2025","Instagram","devilsreserve","1,113","1","2","0","0","1","196","18","1","0.51%","1","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","1",""
"08-01-2025","TikTok","'@devilsreserve","11","0","","0","0","0","1","1","1","100%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"08-02-2025","Instagram","devilsreserve","1,114","1","1","0","0","3","149","32","1","0.67%","1","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","0","0",""
"08-02-2025","TikTok","'@devilsreserve","11","0","","0","0","0","1","1","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"08-03-2025","Instagram","devilsreserve","1,118","4","4","0","0","0","170","54","4","2.35%","4","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"08-03-2025","TikTok","'@devilsreserve","11","0","","0","0","0","21","21","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"08-04-2025","Instagram","devilsreserve","1,120","2","3","0","0","2","55","16","2","3.64%","2","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","1",""
"08-04-2025","TikTok","'@devilsreserve","11","0","","0","0","0","4","4","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"08-05-2025","Instagram","devilsreserve","1,122","2","2","0","0","5","154","11","1","0.65%","1","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","4",""
"08-05-2025","TikTok","'@devilsreserve","11","0","","0","0","0","0","0","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"08-06-2025","Instagram","devilsreserve","1,122","0","0","3","0","12","108","33","1","0.93%","1","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","1","","","","","3","3",""
"08-06-2025","TikTok","'@devilsreserve","11","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"08-07-2025","Instagram","devilsreserve","1,122","0","1","4","3","6","457","38","26","5.69%","25","0","0","","0","","","","","","","","","","","","0","2","1","0","0","","","","","","","","","","","","","","","","","","","","","2","0","0","0","","","","","1","1",""
"08-07-2025","TikTok","'@devilsreserve","11","0","","1","1","0","96","96","3","3.13%","3","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","1","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"08-08-2025","Instagram","devilsreserve","1,123","1","5","1","1","9","474","274","22","4.64%","18","2","1","","1","","","","","","","","","","","","0","1","0","0","0","","","","","","","","","","","","","","","","","","","","","3","0","2","0","","","","","0","2",""
"08-08-2025","TikTok","'@devilsreserve","11","0","","0","0","0","3","3","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"08-09-2025","Instagram","devilsreserve","1,124","1","1","0","0","2","152","121","27","17.76%","26","1","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","1","","","","","0","0",""
"08-09-2025","TikTok","'@devilsreserve","11","0","","0","0","0","16","16","1","6.25%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"08-10-2025","Instagram","devilsreserve","1,124","0","1","0","0","2","101","44","1","0.99%","1","0","0","","0","","","","","","","","","","","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","0","0",""
"08-10-2025","TikTok","'@devilsreserve","11","0","","0","0","0","9","9","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"08-11-2025","Instagram","devilsreserve","1,126","2","3","1","1","1","6,208","88","10","0.16%","5","1","3","","1","","","","","","","","","","","","1","0","0","0","0","","","","","","","","","","","","","","","","","","","","","1","0","0","0","","","","","0","0",""
"08-11-2025","TikTok","'@devilsreserve","11","0","","0","0","0","16","16","1","6.25%","1","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
"08-12-2025","Instagram","devilsreserve","1,128","2","2","2","2","3","14,191","24","9","0.06%","9","0","0","","0","","","","","","","","","","","","0","2","0","0","0","","","","","","","","","","","","","","","","","","","","","0","0","1","0","","","","","0","2",""
"08-12-2025","TikTok","'@devilsreserve","11","0","","0","0","0","2","2","0","0%","0","0","0","","","","","","","","","","","","","","","","","0","","","","","","","","0","0","","","","","","","","","","","","","0","","0","","","","","","","","0"
